analysis_scope,pair,rna_metric,flow_metric,n_rows,n_participants,spearman_rho,permutation_p_two_sided,bh_fdr_within_all_pair_metric_family,permutation_null_median,permutation_null_q025,permutation_null_q975,n_permutations,claim_boundary,panel,rna_metric_label,abs_rho,source_table
Sepsis-only matched raw FCS all-pair marker null,CD8/CD123,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.18330206378986863,0.2705458908218356,0.4596103200884487,0.00684803001876172,-0.33491088180112566,0.35431988742964354,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.18330206378986863,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD141,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3326454033771107,0.03559288142371526,0.12368435403828323,-0.01829268292682927,-0.33072701688555345,0.29347091932457786,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3326454033771107,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD161,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.124953095684803,0.4517096580683863,0.6323935212957408,-0.00816135084427767,-0.2895262664165103,0.2769136960600375,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.124953095684803,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD20,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.2945590994371482,0.0669866026794641,0.18086382723455308,-0.01519699812382739,-0.3698076923076923,0.28284709193245783,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2945590994371482,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD25,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.02382739212007504,0.8986202759448111,0.9547899408882268,-0.01031894934333958,-0.30423076923076925,0.33125234521575997,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.02382739212007504,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD27,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.01782363977485928,0.9148170365926814,0.9619324753833765,-0.00393996247654784,-0.342265478424015,0.3481191369606004,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.01782363977485928,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD28,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.04052532833020638,0.8058388322335532,0.8829190683602409,-0.00712945590994371,-0.3201313320825516,0.33308630393996264,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.04052532833020638,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD33,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.399812382739212,0.01159768046390721,0.0743037833111344,-0.00459662288930581,-0.3645544090056285,0.28730300187617264,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.399812382739212,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD38,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.00881801125703564,0.9492101579684064,0.9830176430467332,-0.02270168855534709,-0.30157598499061916,0.3071013133208255,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.00881801125703564,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD39,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.500750469043152,9.99800039992e-4,0.04199160167966406,-0.01651031894934334,-0.29586303939962477,0.2884990619136961,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.500750469043152,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD45RA,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.2849906191369606,0.07538492301539693,0.19384694489673496,0.00469043151969981,-0.265140712945591,0.31488742964352723,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2849906191369606,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD45RO,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3611632270168856,0.02139572085582883,0.10333123248767968,-0.02448405253283302,-0.32396341463414635,0.2875187617260788,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3611632270168856,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD57,hla_dr_core,raw_fcs_abundance_normalized,39,34,0.01812407578855654,0.9186162767446512,0.9619324753833765,0.00721065380835045,-0.28547855398668565,0.2623752294196601,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.01812407578855654,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD66,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.4683805674510011,0.0021995600879824,0.05038992201559687,0.0015950460029381,-0.34794990291740086,0.30170764276751594,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.4683805674510011,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CD69,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.25666041275797374,0.10837832433513298,0.25445345713466,0.00872420262664165,-0.3188649155722326,0.2888883677298311,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.25666041275797374,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CTLA4,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.4123827392120075,0.00959808038392321,0.0697706612523649,-0.00806754221388367,-0.31685741088180114,0.2965572232645403,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.4123827392120075,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/CX3CR1,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.05628781843989552,0.7314537092581483,0.8466893777207861,-0.02767484406628196,-0.32944322002563514,0.3074933161598444,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.05628781843989552,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD8/PD1,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.1872420262664165,0.2429514097180564,0.4331869475161572,0.00459662288930581,-0.3357410881801126,0.2857786116322702,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.1872420262664165,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CCR7,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.2296435272045028,0.15496900619876025,0.32656010234417204,0.00309568480300187,-0.3080018761726079,0.30224202626641655,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2296435272045028,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD103,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.4786116322701688,0.0015996800639872,0.04319136172765447,-0.01669793621013133,-0.27681050656660416,0.3002954971857411,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.4786116322701688,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD123,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.3838649155722326,0.01939612077584483,0.0984592555173176,0.01454033771106941,-0.30079268292682926,0.31187148217636024,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3838649155722326,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD141,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.2373358348968105,0.15076984603079385,0.3219830610149157,0.00534709193245778,-0.31311444652908066,0.31179643527204504,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2373358348968105,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD161,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.2821763602251407,0.07158568286342731,0.18792679820200345,-0.0100375234521576,-0.35741557223264536,0.2621951219512195,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2821763602251407,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD25,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.08142589118198874,0.6306738652269546,0.7592188568655696,0.00225140712945591,-0.29043151969981235,0.2912570356472796,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.08142589118198874,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD27,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.2921200750469043,0.0639872025594881,0.1752692939672935,-0.01960600375234521,-0.3000187617260788,0.3504643527204503,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2921200750469043,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD28,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.18761726078799248,0.23535292941411717,0.42162752283666494,-0.0075046904315197,-0.32628048780487806,0.29948874296435274,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.18761726078799248,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD39,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.09418386491557224,0.5618876224755049,0.7298746436279755,0.00694183864915572,-0.3023827392120075,0.27199343339587245,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.09418386491557224,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD45RA,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.11613508442776736,0.479504099180164,0.6567121358337028,0.00347091932457786,-0.324155722326454,0.2992213883677299,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.11613508442776736,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD45RO,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3549718574108818,0.02739452109578084,0.10952095295226669,0.00150093808630394,-0.31205440900562853,0.3699765478424015,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3549718574108818,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD57,hla_dr_core,raw_fcs_abundance_normalized,39,34,0.00857656787897913,0.9628074385122976,0.9866132874220912,-0.015203915785463,-0.29990698496812035,0.2862234607612037,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.00857656787897913,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD66,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3495965533498458,0.02719456108778244,0.10952095295226669,0.00506661671521515,-0.28673297558699107,0.29412179163001323,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3495965533498458,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CD69,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.14577861163227016,0.3787242551489702,0.557328223071339,-0.00469043151969981,-0.31373827392120074,0.3228330206378988,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.14577861163227016,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CTLA4/CX3CR1,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.00544090056285178,0.973005398920216,0.9866132874220912,-0.00506566604127579,-0.3048076923076923,0.30124296435272047,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.00544090056285178,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CX3CR1/CD103,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.2166142879628646,0.1811637672465507,0.3541580343725069,4.6906515366579e-4,-0.3027956286458813,0.3454641403490905,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2166142879628646,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CX3CR1/CD39,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.1855534709193246,0.2499500099980004,0.44357325717955,0.00337711069418386,-0.29411350844277673,0.3085975609756098,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.1855534709193246,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CCR7,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.05553470919324578,0.7360527894421116,0.8482559585643847,0.00684803001876172,-0.3177861163227017,0.3170262664165103,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.05553470919324578,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD103,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3814258911819887,0.01679664067186562,0.0904889444646282,-0.01782363977485929,-0.31352720450281424,0.3268527204502815,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3814258911819887,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD123,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.09587242026266415,0.556488702259548,0.7278641157581631,-0.01144465290806754,-0.29313789868667917,0.31352251407129456,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.09587242026266415,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD141,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.11050656660412758,0.4951009798040392,0.6731948574313914,-0.03058161350844277,-0.3593714821763602,0.30977954971857413,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.11050656660412758,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD161,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.01651031894934334,0.9186162767446512,0.9619324753833765,-0.00619136960600375,-0.34081613508442776,0.31863508442776745,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.01651031894934334,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD25,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.03264540337711069,0.8370325934813038,0.903995200959808,0.00534709193245778,-0.3048311444652908,0.28864915572232647,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.03264540337711069,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD27,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.00356472795497185,0.9826034793041392,0.9866132874220912,0.00262664165103189,-0.29719981238273924,0.3086210131332083,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.00356472795497185,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD28,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.0523452157598499,0.7474505098980204,0.8510129299441318,-0.01266416510318949,-0.29404784240150095,0.2903470919324579,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.0523452157598499,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD39,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.45816135084427767,0.0041991601679664,0.0609555508253188,2.8142589118198e-4,-0.2933583489681051,0.2999155722326454,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.45816135084427767,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD45RA,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.08217636022514072,0.6202759448110378,0.7490872432542245,-5.6285178236397e-4,-0.31149155722326455,0.3316604127579739,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.08217636022514072,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD45RO,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.1975609756097561,0.2321535692861428,0.419875833445751,0.01472795497185741,-0.29132270168855534,0.2851266416510319,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.1975609756097561,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD57,hla_dr_core,raw_fcs_abundance_normalized,39,34,0.1081598071252568,0.5060987802439512,0.6853565457121341,-0.0110108632478865,-0.30053322984330927,0.2812154985256677,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.1081598071252568,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD66,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.4075811668684193,0.00979804039192161,0.06988036354993153,0.01276036802350483,-0.3391959151483347,0.2974244751184497,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.4075811668684193,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CD69,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3339587242026266,0.03639272145570885,0.1239319703626842,0.00619136960600375,-0.29845684803001876,0.3231941838649156,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3339587242026266,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CTLA4,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.14709193245778612,0.3649270145970806,0.5473905218956209,-0.00581613508442776,-0.3163930581613508,0.27583020637898686,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.14709193245778612,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,PD1/CX3CR1,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3557223264540338,0.02579484103179364,0.10926945045773452,-0.0224202626641651,-0.32453095684803,0.32981238273921204,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3557223264540338,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.4309568480300188,0.0041991601679664,0.02994872723568494,0.01510318949343339,-0.2924249530956848,0.33388367729831153,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4309568480300188,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
